race_id,日付,レース,開催地,馬名,着順,馬番,人気,horse_id,source
202655071602,2026-07-16,2,佐賀,レジェルテ,3,1,,2023107303,nar
202655071602,2026-07-16,2,佐賀,ジーティースティア,4,8,,2023107300,nar
202655071602,2026-07-16,2,佐賀,サンロンブル,5,12,,2023106724,nar
202655071602,2026-07-16,2,佐賀,バンブラボー,6,6,,2023104922,nar
202655071602,2026-07-16,2,佐賀,キャプテンレガーロ,7,4,,2023105970,nar
202655071602,2026-07-16,2,佐賀,シズリ,8,2,,2023102772,nar
202655071602,2026-07-16,2,佐賀,テクノストロベリー,9,5,,2023102729,nar
202655071602,2026-07-16,2,佐賀,ユウヤケコヤケ,10,10,,2023102515,nar
202655071602,2026-07-16,2,佐賀,イノセントブレイヴ,11,3,,2023101931,nar
202655071602,2026-07-16,2,佐賀,ユイアヴェニール,12,9,,2023109105,nar
202655071603,2026-07-16,3,佐賀,アイタカ,1,5,,2021109114,nar
202655071603,2026-07-16,3,佐賀,ケイテンアイジン,2,10,,2022109119,nar
202655071603,2026-07-16,3,佐賀,ゴーツウキリシマ,3,9,,2020109148,nar
202655071603,2026-07-16,3,佐賀,ヒマワリクン,4,1,,2021109171,nar
202655071603,2026-07-16,3,佐賀,アンヘリータス,5,6,,2023109164,nar
202655071603,2026-07-16,3,佐賀,カラクニダケ,6,11,,2023109117,nar
202655071603,2026-07-16,3,佐賀,アベベ,7,3,,2021109113,nar
202655071603,2026-07-16,3,佐賀,カシノフレックス,8,7,,2023109126,nar
202655071603,2026-07-16,3,佐賀,ベルウッドウズメ,9,12,,2019109138,nar
202655071603,2026-07-16,3,佐賀,レーニス,10,2,,2022109114,nar
202655071603,2026-07-16,3,佐賀,カシノハンゾウ,11,8,,2023109129,nar
202655071603,2026-07-16,3,佐賀,カシノルーカス,中止,4,,2021109161,nar
202655071604,2026-07-16,4,佐賀,アトラーレ,1,8,,2022109094,nar
202655071604,2026-07-16,4,佐賀,オスマン,2,2,,2020104278,nar
202655071604,2026-07-16,4,佐賀,カシノフロイデ,3,4,,2021109149,nar
202655071604,2026-07-16,4,佐賀,カナデルエア,4,5,,2022102307,nar
202655071604,2026-07-16,4,佐賀,ウラチャチャ,5,9,,2022103313,nar
202655071604,2026-07-16,4,佐賀,ミラルージュ,6,6,,2021103053,nar
202655071604,2026-07-16,4,佐賀,アデリーヌ,7,7,,2020105751,nar
202655071604,2026-07-16,4,佐賀,エムズマン,8,10,,2021106799,nar
202655071604,2026-07-16,4,佐賀,ロイヤルキャピタル,9,3,,2022100628,nar
202655071604,2026-07-16,4,佐賀,ボーズマン,10,1,,2021102344,nar
202655071604,2026-07-16,4,佐賀,マイチャージ,11,11,,2022107276,nar
202655071605,2026-07-16,5,佐賀,ジュエリーオブラヴ,1,11,,2022101734,nar
202655071605,2026-07-16,5,佐賀,アデニウム,2,10,,2022105272,nar
202655071605,2026-07-16,5,佐賀,ラフト,3,5,,2020107126,nar
202655071605,2026-07-16,5,佐賀,サーマル,4,2,,2022102835,nar
202655071605,2026-07-16,5,佐賀,ヘキレキイッセン,5,8,,2020105005,nar
202655071605,2026-07-16,5,佐賀,カオリチャン,6,6,,2022101186,nar
202655071605,2026-07-16,5,佐賀,トゥーナアンディ,7,3,,2022107113,nar
202655071605,2026-07-16,5,佐賀,ティアン,8,1,,2020105905,nar
202655071605,2026-07-16,5,佐賀,フーレイ,9,9,,2019103672,nar
202655071605,2026-07-16,5,佐賀,エスケーダンディ,10,7,,2022109058,nar
202655071605,2026-07-16,5,佐賀,ピンゾロ,11,4,,2022100040,nar
202655071606,2026-07-16,6,佐賀,シンゼンマルノスケ,1,4,,2022104057,nar
202655071606,2026-07-16,6,佐賀,ウーバーミッション,2,2,,2022104572,nar
202655071606,2026-07-16,6,佐賀,グレイトミッション,3,7,,2018104471,nar
202655071606,2026-07-16,6,佐賀,マジョレル,4,5,,2022103706,nar
202655071606,2026-07-16,6,佐賀,ドリフトウッド,5,1,,2022103317,nar
202655071606,2026-07-16,6,佐賀,リネンフラッシュ,6,9,,2022101174,nar
202655071606,2026-07-16,6,佐賀,グレナマディー,7,3,,2021105957,nar
202655071606,2026-07-16,6,佐賀,メーリッハベイ,8,6,,2020105981,nar
202655071606,2026-07-16,6,佐賀,ジーティーセイント,9,8,,2021102950,nar
202655071606,2026-07-16,6,佐賀,ナンゴクトップガン,10,10,,2022109121,nar
202655071607,2026-07-16,7,佐賀,ジオパークピリカ,1,4,,2021102500,nar
202655071607,2026-07-16,7,佐賀,パンツタイショウ,2,3,,2021106023,nar
202655071607,2026-07-16,7,佐賀,ドライカプチーノ,3,1,,2020106980,nar
202655071607,2026-07-16,7,佐賀,レジェンダイズ,4,11,,2022105530,nar
202655071607,2026-07-16,7,佐賀,エイシンパルサー,5,12,,2022102871,nar
202655071607,2026-07-16,7,佐賀,エイシンラーラ,6,8,,2022102615,nar
202655071607,2026-07-16,7,佐賀,フォールロワ,7,2,,2019106339,nar
202655071607,2026-07-16,7,佐賀,メイショウケンセイ,8,6,,2020106183,nar
202655071607,2026-07-16,7,佐賀,チェストイケ,9,7,,2022109177,nar
202655071607,2026-07-16,7,佐賀,ティプシーワールド,10,5,,2018101369,nar
202655071607,2026-07-16,7,佐賀,シュリーデービー,11,9,,2018101935,nar
202655071607,2026-07-16,7,佐賀,ペイシャアゲイン,12,10,,2021104216,nar
202655071608,2026-07-16,8,佐賀,カンカール,1,7,,2021102303,nar
202655071608,2026-07-16,8,佐賀,カズヴィトシャ,2,3,,2021107182,nar
202655071608,2026-07-16,8,佐賀,ワイドレッド,3,8,,2022100109,nar
202655071608,2026-07-16,8,佐賀,ナックオリオン,4,9,,2022101542,nar
202655071608,2026-07-16,8,佐賀,マーシャン,5,2,,2020102433,nar
202655071608,2026-07-16,8,佐賀,クリノマイスター,6,1,,2020100230,nar
202655071608,2026-07-16,8,佐賀,フェルカド,7,11,,2017104967,nar
202655071608,2026-07-16,8,佐賀,キタカラキタテンシ,8,12,,2022106006,nar
202655071608,2026-07-16,8,佐賀,ハネガハエテマス,9,4,,2022107035,nar
202655071608,2026-07-16,8,佐賀,ヒナノマーチス,10,10,,2021102611,nar
202655071608,2026-07-16,8,佐賀,スパーキングブルー,11,5,,2020103958,nar
202655071608,2026-07-16,8,佐賀,サヨノフジ,12,6,,2020100311,nar
202655071609,2026-07-16,9,佐賀,フェルサイト,1,2,,2021106060,nar
202655071609,2026-07-16,9,佐賀,ミランカ,2,3,,2021101002,nar
202655071609,2026-07-16,9,佐賀,ヴィアトル,3,1,,2022105833,nar
202655071609,2026-07-16,9,佐賀,パワポケチャンプ,4,7,,2021102257,nar
202655071609,2026-07-16,9,佐賀,サザンフィールド,5,4,,2021101091,nar
202655071609,2026-07-16,9,佐賀,ビーチボーイ,6,5,,2022104087,nar
202655071609,2026-07-16,9,佐賀,カシノエイサップ,7,8,,2022101935,nar
202655071609,2026-07-16,9,佐賀,セクシーコマンドー,8,6,,2020105726,nar
202655071609,2026-07-16,9,佐賀,グレイストーム,9,9,,2021103074,nar
