1着点,2着点,3着点,5着内点,10着内点,穴補正,レース数,3着内,複勝率
20,28,24,18,7,1,129,56,43.41
20,32,10,5,0,2,129,56,43.41
20,32,10,5,3,1,129,56,43.41
20,32,10,5,10,0,129,56,43.41
20,32,15,5,3,2,129,56,43.41
20,32,15,10,0,2,129,56,43.41
20,32,15,14,0,2,129,56,43.41
20,32,15,14,3,2,129,56,43.41
20,32,15,18,0,2,129,56,43.41
20,32,15,18,3,2,129,56,43.41
20,32,15,18,10,1,129,56,43.41
20,32,20,5,10,2,129,56,43.41
20,32,20,18,0,1,129,56,43.41
20,32,20,18,7,1,129,56,43.41
20,32,24,5,7,2,129,56,43.41
20,32,24,18,7,2,129,56,43.41
25,15,10,14,7,0,129,56,43.41
25,15,20,5,0,1,129,56,43.41
25,15,20,5,3,0,129,56,43.41
25,15,20,5,3,1,129,56,43.41
25,15,20,14,7,0,129,56,43.41
25,20,10,10,3,1,129,56,43.41
25,20,10,14,3,1,129,56,43.41
25,20,15,5,10,1,129,56,43.41
25,20,20,5,10,1,129,56,43.41
25,20,20,14,3,1,129,56,43.41
25,20,24,10,0,1,129,56,43.41
25,20,24,10,10,1,129,56,43.41
25,20,24,14,0,2,129,56,43.41
25,20,24,14,3,1,129,56,43.41
25,20,24,14,3,2,129,56,43.41
25,20,24,14,7,0,129,56,43.41
25,20,24,14,10,0,129,56,43.41
25,24,10,5,7,1,129,56,43.41
25,24,10,18,0,1,129,56,43.41
25,24,15,5,0,2,129,56,43.41
25,24,15,5,10,1,129,56,43.41
25,24,15,10,7,1,129,56,43.41
25,24,15,18,0,1,129,56,43.41
25,24,20,5,7,2,129,56,43.41
25,24,20,14,0,0,129,56,43.41
25,24,20,14,3,0,129,56,43.41
25,24,20,14,7,1,129,56,43.41
25,24,20,18,7,1,129,56,43.41
25,24,24,14,3,2,129,56,43.41
25,24,24,18,3,1,129,56,43.41
25,28,15,5,0,2,129,56,43.41
25,28,20,10,3,2,129,56,43.41
25,28,20,18,0,1,129,56,43.41
25,28,24,14,7,2,129,56,43.41
25,28,24,18,0,0,129,56,43.41
25,28,24,18,7,1,129,56,43.41
25,32,10,10,3,2,129,56,43.41
25,32,10,10,7,0,129,56,43.41
25,32,10,14,0,2,129,56,43.41
25,32,15,10,10,1,129,56,43.41
25,32,15,18,0,1,129,56,43.41
25,32,15,18,0,2,129,56,43.41
25,32,15,18,3,2,129,56,43.41
25,32,20,5,10,2,129,56,43.41
25,32,20,10,7,2,129,56,43.41
25,32,24,5,10,2,129,56,43.41
25,32,24,18,0,1,129,56,43.41
25,32,24,18,3,1,129,56,43.41
25,32,24,18,7,1,129,56,43.41
25,32,24,18,7,2,129,56,43.41
30,15,10,14,3,0,129,56,43.41
30,15,15,5,3,0,129,56,43.41
30,15,15,10,0,0,129,56,43.41
30,15,15,10,3,0,129,56,43.41
30,15,20,5,0,1,129,56,43.41
30,15,20,5,7,0,129,56,43.41
30,15,24,5,3,0,129,56,43.41
30,15,24,5,3,1,129,56,43.41
30,15,24,14,10,0,129,56,43.41
30,20,10,5,0,1,129,56,43.41
30,20,20,5,10,1,129,56,43.41
30,20,20,14,0,1,129,56,43.41
30,20,20,14,3,0,129,56,43.41
30,20,20,18,0,0,129,56,43.41
30,20,24,5,0,0,129,56,43.41
30,20,24,5,3,0,129,56,43.41
30,20,24,10,0,1,129,56,43.41
30,20,24,10,10,1,129,56,43.41
30,20,24,14,0,2,129,56,43.41
30,20,24,14,3,0,129,56,43.41
30,20,24,14,7,0,129,56,43.41
30,20,24,14,7,1,129,56,43.41
30,20,24,18,0,0,129,56,43.41
30,20,24,18,3,2,129,56,43.41
30,24,10,5,3,1,129,56,43.41
30,24,15,14,7,1,129,56,43.41
30,24,15,18,0,1,129,56,43.41
30,24,15,18,7,1,129,56,43.41
30,24,24,10,0,0,129,56,43.41
30,24,24,10,3,2,129,56,43.41
30,24,24,10,7,0,129,56,43.41
30,24,24,14,10,1,129,56,43.41
30,24,24,18,3,2,129,56,43.41
30,24,24,18,7,1,129,56,43.41
30,24,24,18,7,2,129,56,43.41
30,24,24,18,10,2,129,56,43.41
30,28,15,5,0,2,129,56,43.41
30,28,15,10,0,2,129,56,43.41
30,28,15,10,10,1,129,56,43.41
30,28,15,14,0,2,129,56,43.41
30,28,15,14,3,2,129,56,43.41
30,28,15,14,10,1,129,56,43.41
30,28,20,5,7,2,129,56,43.41
30,28,20,5,10,2,129,56,43.41
30,28,20,10,0,1,129,56,43.41
30,28,20,10,3,1,129,56,43.41
30,28,20,10,7,2,129,56,43.41
30,28,20,18,0,1,129,56,43.41
30,28,20,18,3,2,129,56,43.41
30,28,24,5,10,2,129,56,43.41
30,28,24,14,0,0,129,56,43.41
30,28,24,14,0,2,129,56,43.41
30,28,24,14,3,0,129,56,43.41
30,28,24,14,3,2,129,56,43.41
30,28,24,14,10,2,129,56,43.41
30,28,24,18,0,0,129,56,43.41
30,28,24,18,3,2,129,56,43.41
30,32,10,5,3,2,129,56,43.41
30,32,10,10,0,2,129,56,43.41
30,32,10,10,3,1,129,56,43.41
30,32,20,5,0,1,129,56,43.41
30,32,20,5,7,2,129,56,43.41
30,32,20,10,3,1,129,56,43.41
30,32,20,10,10,2,129,56,43.41
30,32,20,14,3,2,129,56,43.41
30,32,20,14,7,1,129,56,43.41
30,32,20,14,7,2,129,56,43.41
30,32,24,5,7,2,129,56,43.41
30,32,24,18,0,1,129,56,43.41
30,32,24,18,0,2,129,56,43.41
30,32,24,18,7,2,129,56,43.41
35,15,10,14,0,0,129,56,43.41
35,15,15,5,0,1,129,56,43.41
35,15,15,5,3,0,129,56,43.41
35,15,20,10,7,0,129,56,43.41
35,15,20,10,10,0,129,56,43.41
35,15,24,5,0,1,129,56,43.41
35,15,24,10,3,0,129,56,43.41
35,15,24,10,7,0,129,56,43.41
35,15,24,14,7,0,129,56,43.41
35,20,10,5,0,1,129,56,43.41
35,20,10,10,0,1,129,56,43.41
35,20,10,18,7,0,129,56,43.41
35,20,10,18,10,0,129,56,43.41
35,20,15,5,7,1,129,56,43.41
35,20,15,10,0,1,129,56,43.41
35,20,20,5,10,1,129,56,43.41
35,20,20,10,0,0,129,56,43.41
35,20,20,10,10,1,129,56,43.41
35,20,20,14,3,0,129,56,43.41
35,20,24,10,3,1,129,56,43.41
35,20,24,18,0,2,129,56,43.41
35,20,24,18,3,1,129,56,43.41
35,24,10,5,3,1,129,56,43.41
35,24,10,14,3,1,129,56,43.41
35,24,15,10,0,1,129,56,43.41
35,24,15,10,3,1,129,56,43.41
35,24,15,18,0,1,129,56,43.41
35,24,20,5,7,2,129,56,43.41
35,24,20,18,7,1,129,56,43.41
35,24,24,10,3,2,129,56,43.41
35,24,24,18,0,1,129,56,43.41
35,24,24,18,0,2,129,56,43.41
35,24,24,18,10,1,129,56,43.41
35,28,10,5,0,2,129,56,43.41
35,28,15,10,0,2,129,56,43.41
35,28,15,10,3,2,129,56,43.41
35,28,15,14,10,1,129,56,43.41
35,28,20,5,10,2,129,56,43.41
35,28,20,10,3,1,129,56,43.41
35,28,20,10,3,2,129,56,43.41
35,28,20,14,7,2,129,56,43.41
35,28,20,18,3,2,129,56,43.41
35,28,24,5,10,2,129,56,43.41
35,28,24,10,7,2,129,56,43.41
35,28,24,14,0,2,129,56,43.41
35,28,24,18,3,2,129,56,43.41
35,28,24,18,7,1,129,56,43.41
35,32,10,5,10,1,129,56,43.41
35,32,10,10,3,2,129,56,43.41
35,32,10,10,10,1,129,56,43.41
35,32,10,14,10,1,129,56,43.41
35,32,10,18,0,2,129,56,43.41
35,32,10,18,3,2,129,56,43.41
35,32,15,14,3,2,129,56,43.41
35,32,15,18,0,2,129,56,43.41
35,32,15,18,3,2,129,56,43.41
35,32,20,10,3,2,129,56,43.41
35,32,20,10,7,2,129,56,43.41
35,32,20,14,3,2,129,56,43.41
35,32,20,14,10,2,129,56,43.41
35,32,24,5,0,3,129,56,43.41
35,32,24,10,0,1,129,56,43.41
35,32,24,10,0,2,129,56,43.41
35,32,24,10,3,1,129,56,43.41
35,32,24,14,10,2,129,56,43.41
40,15,15,5,0,1,129,56,43.41
40,15,15,5,3,1,129,56,43.41
40,15,15,10,3,0,129,56,43.41
40,15,20,10,3,0,129,56,43.41
40,15,20,10,7,0,129,56,43.41
40,15,24,10,3,0,129,56,43.41
40,20,10,18,0,0,129,56,43.41
40,20,10,18,7,0,129,56,43.41
40,20,10,18,10,0,129,56,43.41
40,20,15,5,0,1,129,56,43.41
40,20,15,5,3,1,129,56,43.41
40,20,15,18,3,0,129,56,43.41
40,20,15,18,7,0,129,56,43.41
40,20,20,10,10,1,129,56,43.41
40,20,20,14,0,0,129,56,43.41
40,20,20,14,0,1,129,56,43.41
40,20,24,5,7,0,129,56,43.41
40,20,24,5,7,1,129,56,43.41
40,20,24,5,10,1,129,56,43.41
40,20,24,10,0,1,129,56,43.41
40,20,24,10,7,1,129,56,43.41
40,20,24,14,7,0,129,56,43.41
40,20,24,18,0,1,129,56,43.41
40,24,10,14,3,1,129,56,43.41
40,24,10,18,0,1,129,56,43.41
40,24,15,5,3,1,129,56,43.41
40,24,15,5,7,1,129,56,43.41
40,24,15,14,3,1,129,56,43.41
40,24,15,18,0,1,129,56,43.41
40,24,24,10,3,2,129,56,43.41
40,24,24,14,7,0,129,56,43.41
40,24,24,18,7,1,129,56,43.41
40,24,24,18,10,0,129,56,43.41
40,28,10,14,3,1,129,56,43.41
40,28,15,10,0,2,129,56,43.41
40,28,15,14,0,2,129,56,43.41
40,28,15,14,3,1,129,56,43.41
40,28,20,18,3,2,129,56,43.41
40,28,20,18,7,1,129,56,43.41
40,28,24,10,7,2,129,56,43.41
40,28,24,14,0,2,129,56,43.41
40,28,24,14,7,2,129,56,43.41
40,32,10,5,0,2,129,56,43.41
40,32,10,5,3,2,129,56,43.41
40,32,10,5,10,1,129,56,43.41
40,32,10,18,10,1,129,56,43.41
40,32,15,5,7,1,129,56,43.41
40,32,15,10,0,2,129,56,43.41
40,32,15,10,10,1,129,56,43.41
40,32,15,14,0,2,129,56,43.41
40,32,15,14,7,1,129,56,43.41
40,32,15,18,0,2,129,56,43.41
40,32,15,18,10,1,129,56,43.41
40,32,20,14,3,2,129,56,43.41
40,32,20,14,7,2,129,56,43.41
40,32,24,10,3,2,129,56,43.41
40,32,24,14,0,2,129,56,43.41
40,32,24,14,10,2,129,56,43.41
40,32,24,18,0,2,129,56,43.41
40,32,24,18,7,2,129,56,43.41
20,15,10,10,3,1,129,55,42.64
20,15,15,5,7,1,129,55,42.64
20,15,15,10,3,1,129,55,42.64
20,15,20,5,0,1,129,55,42.64
20,15,20,5,7,1,129,55,42.64
20,15,20,10,0,1,129,55,42.64
20,15,24,5,0,1,129,55,42.64
20,15,24,5,7,1,129,55,42.64
20,15,24,10,0,0,129,55,42.64
20,15,24,10,7,0,129,55,42.64
20,15,24,14,3,1,129,55,42.64
20,15,24,14,7,0,129,55,42.64
20,15,24,14,10,0,129,55,42.64
20,20,15,5,10,1,129,55,42.64
20,20,20,10,0,0,129,55,42.64
20,20,20,14,3,1,129,55,42.64
20,20,24,5,3,1,129,55,42.64
20,20,24,5,7,0,129,55,42.64
20,20,24,10,0,1,129,55,42.64
20,20,24,14,3,2,129,55,42.64
20,20,24,18,0,0,129,55,42.64
20,20,24,18,3,0,129,55,42.64
20,20,24,18,10,1,129,55,42.64
20,24,10,5,0,2,129,55,42.64
20,24,10,5,7,1,129,55,42.64
20,24,10,5,10,1,129,55,42.64
20,24,15,10,10,1,129,55,42.64
20,24,20,14,0,2,129,55,42.64
20,24,24,18,3,2,129,55,42.64
20,28,10,5,10,1,129,55,42.64
20,28,10,18,0,1,129,55,42.64
20,28,10,18,7,1,129,55,42.64
20,28,20,14,0,2,129,55,42.64
20,28,20,14,3,2,129,55,42.64
20,32,10,10,0,2,129,55,42.64
20,32,10,10,3,2,129,55,42.64
20,32,10,10,7,0,129,55,42.64
20,32,10,10,10,0,129,55,42.64
20,32,10,14,0,2,129,55,42.64
20,32,10,14,3,2,129,55,42.64
20,32,10,14,10,0,129,55,42.64
20,32,15,10,3,2,129,55,42.64
20,32,15,10,10,1,129,55,42.64
20,32,15,14,7,2,129,55,42.64
20,32,15,14,10,1,129,55,42.64
20,32,15,18,3,1,129,55,42.64
20,32,20,5,7,2,129,55,42.64
20,32,20,10,7,2,129,55,42.64
20,32,20,18,0,2,129,55,42.64
20,32,20,18,3,1,129,55,42.64
20,32,20,18,10,2,129,55,42.64
20,32,24,18,10,2,129,55,42.64
25,15,15,14,0,0,129,55,42.64
25,15,24,5,3,0,129,55,42.64
25,15,24,5,3,1,129,55,42.64
25,15,24,10,3,1,129,55,42.64
25,20,10,10,7,1,129,55,42.64
25,20,15,5,0,2,129,55,42.64
25,20,15,14,3,1,129,55,42.64
25,20,20,10,0,2,129,55,42.64
25,20,20,10,10,1,129,55,42.64
25,20,20,14,0,1,129,55,42.64
25,20,20,14,0,2,129,55,42.64
25,20,20,14,7,1,129,55,42.64
25,20,20,18,10,1,129,55,42.64
25,20,24,10,7,1,129,55,42.64
25,20,24,18,0,1,129,55,42.64
25,20,24,18,3,1,129,55,42.64
25,20,24,18,7,2,129,55,42.64
25,24,10,5,10,1,129,55,42.64
25,24,10,14,7,1,129,55,42.64
25,24,10,18,3,1,129,55,42.64
25,24,20,5,3,2,129,55,42.64
25,24,20,10,0,2,129,55,42.64
25,24,20,18,3,1,129,55,42.64
25,24,24,10,0,2,129,55,42.64
25,24,24,10,3,2,129,55,42.64
25,24,24,14,0,2,129,55,42.64
25,24,24,18,3,2,129,55,42.64
25,24,24,18,7,1,129,55,42.64
25,24,24,18,7,2,129,55,42.64
25,24,24,18,10,0,129,55,42.64
25,28,10,5,7,1,129,55,42.64
25,28,10,18,3,1,129,55,42.64
25,28,15,10,0,2,129,55,42.64
25,28,15,10,3,2,129,55,42.64
25,28,15,18,3,1,129,55,42.64
25,28,20,5,0,1,129,55,42.64
25,28,20,5,7,2,129,55,42.64
25,28,20,5,10,2,129,55,42.64
25,28,20,10,0,1,129,55,42.64
25,28,20,18,3,1,129,55,42.64
25,28,20,18,3,2,129,55,42.64
25,28,24,10,7,2,129,55,42.64
25,28,24,18,3,2,129,55,42.64
25,28,24,18,7,2,129,55,42.64
25,32,10,5,0,2,129,55,42.64
25,32,15,5,0,3,129,55,42.64
25,32,15,10,0,2,129,55,42.64
25,32,15,10,3,2,129,55,42.64
25,32,15,14,0,2,129,55,42.64
25,32,20,5,7,2,129,55,42.64
25,32,24,18,0,2,129,55,42.64
25,32,24,18,10,2,129,55,42.64
30,15,10,5,0,1,129,55,42.64
30,15,15,14,3,0,129,55,42.64
30,15,20,5,0,0,129,55,42.64
30,15,20,10,0,0,129,55,42.64
30,15,24,5,0,0,129,55,42.64
30,15,24,10,3,0,129,55,42.64
30,15,24,10,7,0,129,55,42.64
30,20,15,5,10,1,129,55,42.64
30,20,20,5,0,2,129,55,42.64
30,20,20,10,10,1,129,55,42.64
30,20,20,14,0,2,129,55,42.64
30,20,24,10,3,0,129,55,42.64
30,20,24,14,0,3,129,55,42.64
30,20,24,18,3,0,129,55,42.64
30,20,24,18,7,0,129,55,42.64
30,20,24,18,7,2,129,55,42.64
30,24,10,5,7,1,129,55,42.64
30,24,10,10,3,1,129,55,42.64
30,24,10,10,7,1,129,55,42.64
30,24,10,10,10,1,129,55,42.64
30,24,10,18,3,1,129,55,42.64
30,24,20,5,3,2,129,55,42.64
30,24,20,5,7,2,129,55,42.64
30,24,20,10,0,2,129,55,42.64
30,24,20,10,3,2,129,55,42.64
30,24,20,14,0,2,129,55,42.64
30,24,20,14,7,2,129,55,42.64
30,24,20,18,0,1,129,55,42.64
30,24,20,18,7,1,129,55,42.64
30,24,24,14,0,2,129,55,42.64
30,24,24,14,7,2,129,55,42.64
30,24,24,14,10,2,129,55,42.64
30,24,24,18,10,1,129,55,42.64
30,28,10,5,0,2,129,55,42.64
30,28,10,5,10,1,129,55,42.64
30,28,10,10,7,1,129,55,42.64
30,28,10,18,3,2,129,55,42.64
30,28,15,10,3,2,129,55,42.64
30,28,15,18,10,1,129,55,42.64
30,28,20,10,10,2,129,55,42.64
30,28,20,14,7,2,129,55,42.64
30,28,20,18,10,1,129,55,42.64
30,28,24,14,10,1,129,55,42.64
30,28,24,18,7,2,129,55,42.64
30,32,10,5,0,2,129,55,42.64
30,32,10,5,10,2,129,55,42.64
30,32,10,10,7,2,129,55,42.64
30,32,15,14,0,2,129,55,42.64
30,32,15,14,3,2,129,55,42.64
30,32,15,18,0,2,129,55,42.64
30,32,15,18,3,2,129,55,42.64
30,32,20,5,10,2,129,55,42.64
30,32,20,10,0,1,129,55,42.64
30,32,20,10,7,2,129,55,42.64
30,32,20,14,10,2,129,55,42.64
30,32,20,18,0,2,129,55,42.64
30,32,24,5,10,2,129,55,42.64
30,32,24,10,0,1,129,55,42.64
30,32,24,10,3,1,129,55,42.64
30,32,24,14,10,2,129,55,42.64
30,32,24,18,3,1,129,55,42.64
35,15,15,10,0,0,129,55,42.64
35,15,15,10,3,0,129,55,42.64
35,15,15,14,0,0,129,55,42.64
35,15,15,14,7,0,129,55,42.64
35,15,20,5,3,0,129,55,42.64
35,15,20,10,0,1,129,55,42.64
35,15,24,5,0,0,129,55,42.64
35,20,10,5,3,1,129,55,42.64
35,20,10,18,0,0,129,55,42.64
35,20,10,18,3,0,129,55,42.64
35,20,15,5,0,1,129,55,42.64
35,20,15,14,0,1,129,55,42.64
35,20,15,18,0,0,129,55,42.64
35,20,20,14,0,0,129,55,42.64
35,20,20,14,7,0,129,55,42.64
35,20,24,10,3,0,129,55,42.64
35,20,24,14,0,3,129,55,42.64
35,20,24,14,7,0,129,55,42.64
35,20,24,14,7,1,129,55,42.64
35,20,24,18,7,2,129,55,42.64
35,24,15,5,0,2,129,55,42.64
35,24,15,14,10,1,129,55,42.64
35,24,15,18,3,1,129,55,42.64
35,24,20,5,3,2,129,55,42.64
35,24,20,18,3,1,129,55,42.64
35,24,24,10,0,2,129,55,42.64
35,24,24,18,3,2,129,55,42.64
35,24,24,18,7,1,129,55,42.64
35,24,24,18,7,2,129,55,42.64
35,24,24,18,10,2,129,55,42.64
35,28,10,10,7,1,129,55,42.64
35,28,20,18,0,2,129,55,42.64
35,28,20,18,7,2,129,55,42.64
35,28,20,18,10,1,129,55,42.64
35,28,24,5,0,3,129,55,42.64
35,28,24,10,10,2,129,55,42.64
35,28,24,14,10,2,129,55,42.64
35,28,24,18,7,2,129,55,42.64
35,28,24,18,10,2,129,55,42.64
35,32,10,14,0,2,129,55,42.64
35,32,15,5,0,3,129,55,42.64
35,32,15,10,0,2,129,55,42.64
35,32,15,10,3,2,129,55,42.64
35,32,15,14,7,2,129,55,42.64
35,32,20,10,10,2,129,55,42.64
35,32,24,5,3,3,129,55,42.64
35,32,24,5,7,3,129,55,42.64
35,32,24,18,0,1,129,55,42.64
35,32,24,18,10,2,129,55,42.64
40,15,10,5,0,1,129,55,42.64
40,15,10,5,10,0,129,55,42.64
40,15,10,14,3,0,129,55,42.64
40,15,15,10,0,0,129,55,42.64
40,15,15,14,3,0,129,55,42.64
40,15,20,5,3,0,129,55,42.64
40,15,24,10,0,0,129,55,42.64
40,15,24,10,7,0,129,55,42.64
40,20,10,5,3,1,129,55,42.64
40,20,15,10,0,1,129,55,42.64
40,20,20,5,0,2,129,55,42.64
40,20,20,14,7,0,129,55,42.64
40,20,20,18,0,0,129,55,42.64
40,20,24,10,0,0,129,55,42.64
40,20,24,10,3,0,129,55,42.64
40,20,24,14,0,3,129,55,42.64
40,20,24,18,3,2,129,55,42.64
40,20,24,18,7,0,129,55,42.64
40,20,24,18,10,0,129,55,42.64
40,24,10,10,3,1,129,55,42.64
40,24,10,14,0,1,129,55,42.64
40,24,15,5,0,2,129,55,42.64
40,24,15,5,10,1,129,55,42.64
40,24,15,10,0,1,129,55,42.64
40,24,20,5,3,2,129,55,42.64
40,24,20,10,0,2,129,55,42.64
40,24,20,18,0,0,129,55,42.64
40,24,24,10,0,2,129,55,42.64
40,24,24,18,3,2,129,55,42.64
40,24,24,18,7,0,129,55,42.64
40,24,24,18,10,1,129,55,42.64
40,28,10,5,0,2,129,55,42.64
40,28,10,10,10,1,129,55,42.64
40,28,10,14,7,1,129,55,42.64
40,28,10,18,3,1,129,55,42.64
40,28,15,10,7,1,129,55,42.64
40,28,20,5,7,2,129,55,42.64
40,28,20,5,10,2,129,55,42.64
40,28,20,18,10,1,129,55,42.64
40,28,24,10,10,2,129,55,42.64
40,28,24,14,10,2,129,55,42.64
40,28,24,18,3,2,129,55,42.64
40,32,10,5,3,1,129,55,42.64
40,32,10,5,7,1,129,55,42.64
40,32,10,5,10,2,129,55,42.64
40,32,10,10,3,2,129,55,42.64
40,32,10,10,7,1,129,55,42.64
40,32,10,10,10,1,129,55,42.64
40,32,15,5,0,3,129,55,42.64
40,32,15,5,7,2,129,55,42.64
40,32,15,5,10,2,129,55,42.64
40,32,15,10,7,1,129,55,42.64
40,32,15,14,10,1,129,55,42.64
40,32,20,10,7,2,129,55,42.64
40,32,20,18,10,2,129,55,42.64
40,32,24,5,0,3,129,55,42.64
40,32,24,5,7,3,129,55,42.64
40,32,24,10,0,3,129,55,42.64
20,15,10,10,0,1,129,54,41.86
20,15,15,10,0,0,129,54,41.86
20,15,15,10,0,1,129,54,41.86
20,15,20,10,3,1,129,54,41.86
20,15,20,14,0,0,129,54,41.86
20,15,20,18,3,0,129,54,41.86
20,15,20,18,7,0,129,54,41.86
20,15,24,5,7,0,129,54,41.86
20,15,24,10,0,1,129,54,41.86
20,15,24,14,3,0,129,54,41.86
20,15,24,18,0,0,129,54,41.86
20,20,10,14,3,1,129,54,41.86
20,20,15,10,10,1,129,54,41.86
20,20,15,14,0,1,129,54,41.86
20,20,15,14,3,1,129,54,41.86
20,20,20,5,0,2,129,54,41.86
20,20,20,5,10,1,129,54,41.86
20,20,20,14,0,1,129,54,41.86
20,20,20,14,0,2,129,54,41.86
20,20,20,14,3,2,129,54,41.86
20,20,24,14,0,0,129,54,41.86
20,20,24,14,10,1,129,54,41.86
20,20,24,18,0,2,129,54,41.86
20,20,24,18,3,2,129,54,41.86
20,20,24,18,7,2,129,54,41.86
20,24,10,10,0,2,129,54,41.86
20,24,15,5,0,2,129,54,41.86
20,24,15,18,0,1,129,54,41.86
20,24,20,14,3,2,129,54,41.86
20,24,20,18,10,1,129,54,41.86
20,24,24,10,0,2,129,54,41.86
20,24,24,10,3,2,129,54,41.86
20,24,24,14,7,2,129,54,41.86
20,24,24,18,10,2,129,54,41.86
20,28,10,5,7,1,129,54,41.86
20,28,10,10,7,0,129,54,41.86
20,28,10,14,0,2,129,54,41.86
20,28,10,14,3,2,129,54,41.86
20,28,10,18,0,2,129,54,41.86
20,28,15,14,7,2,129,54,41.86
20,28,15,14,10,1,129,54,41.86
20,28,20,18,3,1,129,54,41.86
20,28,20,18,3,2,129,54,41.86
20,28,20,18,7,1,129,54,41.86
20,28,24,5,7,2,129,54,41.86
20,28,24,10,7,2,129,54,41.86
20,28,24,14,7,2,129,54,41.86
20,32,10,5,3,2,129,54,41.86
20,32,10,18,3,2,129,54,41.86
20,32,15,5,0,3,129,54,41.86
20,32,15,18,7,2,129,54,41.86
20,32,20,10,10,2,129,54,41.86
20,32,24,10,0,3,129,54,41.86
20,32,24,10,10,2,129,54,41.86
20,32,24,14,10,2,129,54,41.86
20,32,24,18,7,1,129,54,41.86
25,15,15,10,3,1,129,54,41.86
25,15,15,14,3,0,129,54,41.86
25,15,20,5,0,0,129,54,41.86
25,15,20,10,0,1,129,54,41.86
25,15,20,10,0,2,129,54,41.86
25,15,20,18,0,0,129,54,41.86
25,15,20,18,7,0,129,54,41.86
25,15,20,18,10,0,129,54,41.86
25,20,10,14,7,1,129,54,41.86
25,20,20,5,0,2,129,54,41.86
25,20,20,14,0,0,129,54,41.86
25,20,20,14,3,2,129,54,41.86
25,20,20,14,10,1,129,54,41.86
25,20,24,10,0,2,129,54,41.86
25,20,24,10,0,3,129,54,41.86
25,20,24,14,0,3,129,54,41.86
25,20,24,18,0,0,129,54,41.86
25,20,24,18,0,2,129,54,41.86
25,20,24,18,3,2,129,54,41.86
25,20,24,18,10,1,129,54,41.86
25,24,10,10,10,1,129,54,41.86
25,24,15,10,10,1,129,54,41.86
25,24,15,14,3,2,129,54,41.86
25,24,15,14,10,1,129,54,41.86
25,24,15,18,3,1,129,54,41.86
25,24,15,18,7,1,129,54,41.86
25,24,20,14,0,2,129,54,41.86
25,24,20,14,7,2,129,54,41.86
25,24,20,18,10,1,129,54,41.86
25,24,24,18,10,2,129,54,41.86
25,28,10,5,0,2,129,54,41.86
25,28,10,10,3,2,129,54,41.86
25,28,10,14,7,2,129,54,41.86
25,28,15,14,0,2,129,54,41.86
25,28,15,18,7,1,129,54,41.86
25,28,15,18,10,1,129,54,41.86
25,28,20,10,7,2,129,54,41.86
25,28,20,14,7,2,129,54,41.86
25,28,20,18,7,2,129,54,41.86
25,28,24,5,10,2,129,54,41.86
25,28,24,14,3,2,129,54,41.86
25,32,10,5,3,2,129,54,41.86
25,32,10,5,10,2,129,54,41.86
25,32,10,10,0,2,129,54,41.86
25,32,10,10,7,2,129,54,41.86
25,32,10,14,3,2,129,54,41.86
25,32,10,18,0,2,129,54,41.86
25,32,10,18,3,2,129,54,41.86
25,32,15,18,7,2,129,54,41.86
25,32,20,10,10,2,129,54,41.86
25,32,24,14,10,2,129,54,41.86
30,15,10,14,7,0,129,54,41.86
30,15,15,14,7,0,129,54,41.86
30,15,20,10,7,0,129,54,41.86
30,15,20,18,7,0,129,54,41.86
30,15,24,5,10,0,129,54,41.86
30,15,24,14,0,1,129,54,41.86
30,15,24,14,3,0,129,54,41.86
30,20,10,10,3,1,129,54,41.86
30,20,10,18,10,0,129,54,41.86
30,20,15,10,10,1,129,54,41.86
30,20,20,10,0,2,129,54,41.86
30,20,20,14,3,2,129,54,41.86
30,20,20,14,7,1,129,54,41.86
30,20,20,14,10,1,129,54,41.86
30,20,24,10,7,0,129,54,41.86
30,24,10,5,0,2,129,54,41.86
30,24,10,5,10,1,129,54,41.86
30,24,10,14,7,1,129,54,41.86
30,24,10,18,7,1,129,54,41.86
30,24,15,5,0,2,129,54,41.86
30,24,15,5,3,2,129,54,41.86
30,24,15,10,3,2,129,54,41.86
30,24,15,10,10,1,129,54,41.86
30,24,15,14,0,2,129,54,41.86
30,24,15,14,10,1,129,54,41.86
30,24,20,14,3,2,129,54,41.86
30,24,20,18,3,2,129,54,41.86
30,24,20,18,7,2,129,54,41.86
30,24,24,5,7,2,129,54,41.86
30,24,24,5,10,2,129,54,41.86
30,24,24,10,7,2,129,54,41.86
30,24,24,14,0,0,129,54,41.86
30,24,24,14,0,3,129,54,41.86
30,24,24,18,0,0,129,54,41.86
30,28,10,5,3,1,129,54,41.86
30,28,10,10,0,2,129,54,41.86
30,28,10,10,3,1,129,54,41.86
30,28,10,10,3,2,129,54,41.86
30,28,10,14,3,2,129,54,41.86
30,28,10,14,10,1,129,54,41.86
30,28,10,18,0,2,129,54,41.86
30,28,10,18,7,1,129,54,41.86
30,28,20,14,0,2,129,54,41.86
30,28,20,14,3,2,129,54,41.86
30,28,20,18,0,2,129,54,41.86
30,28,20,18,7,2,129,54,41.86
30,28,24,18,0,2,129,54,41.86
30,28,24,18,10,2,129,54,41.86
30,32,10,10,10,2,129,54,41.86
30,32,10,14,0,2,129,54,41.86
30,32,10,14,7,2,129,54,41.86
30,32,10,18,7,2,129,54,41.86
30,32,15,5,0,3,129,54,41.86
30,32,15,5,7,2,129,54,41.86
30,32,15,10,0,2,129,54,41.86
30,32,15,10,3,2,129,54,41.86
30,32,24,5,0,3,129,54,41.86
