date,race,race_id,開催地,bet_type,勝負ランク,推奨券種,購入対象,prediction,result,hit,payout,investment,profit,roi,source,投資判定,本命オッズ,期待値,能力差スコア,レース信頼度スコア,AI信頼度スコア
2026-07-30,園田03R,202650073003,園田,馬連,A,ワイド,0,⑧－⑪｜⑥－⑧｜⑧－⑫,2-12,0,0,300,-300,0.0,nar,見送り,14.6,118,48.0,67.3,77.1
2026-07-30,園田03R,202650073003,園田,三連複,A,ワイド,0,⑥－⑧－⑪｜⑧－⑪－⑫｜③－⑧－⑪｜⑤－⑧－⑪｜④－⑧－⑪｜⑥－⑧－⑫｜⑦－⑧－⑪｜①－⑧－⑪,2-3-12,0,0,800,-800,0.0,nar,見送り,14.6,118,48.0,67.3,77.1
2026-07-30,園田03R,202650073003,園田,三連単,A,ワイド,0,エンジェルモモ－スカイライズ－ホワイトニング,12-2-3,0,0,100,-100,0.0,nar,見送り,14.6,118,48.0,67.3,77.1
2026-07-30,園田04R,202650073004,園田,本命,C,ワイド,0,リゴートゥー,1着:7,0,0,100,-100,0.0,nar,見送り,3.2,93,48.0,64.7,71.9
2026-07-30,園田04R,202650073004,園田,ワイド,C,ワイド,1,②－⑤｜④－⑤｜②－④｜⑤－⑩,7-10 / 5-7 / 5-10,0,0,400,-400,0.0,nar,見送り,3.2,93,48.0,64.7,71.9
2026-07-30,園田04R,202650073004,園田,馬連,C,ワイド,0,②－⑤｜④－⑤｜②－④,7-10,0,0,300,-300,0.0,nar,見送り,3.2,93,48.0,64.7,71.9
2026-07-30,園田04R,202650073004,園田,三連複,C,ワイド,0,②－④－⑤｜②－⑤－⑩｜④－⑤－⑩｜②－⑤－⑥｜④－⑤－⑥｜②－⑤－⑨｜②－⑤－⑧｜④－⑤－⑧,5-7-10,0,0,800,-800,0.0,nar,見送り,3.2,93,48.0,64.7,71.9
2026-07-30,園田04R,202650073004,園田,三連単,C,ワイド,0,リゴートゥー－スマートレイヴ－タイイクスワリ,7-10-5,0,0,100,-100,0.0,nar,見送り,3.2,93,48.0,64.7,71.9
2026-07-30,園田05R,202650073005,園田,本命,B,ワイド,0,ジュエルドパリ,1着:4,0,0,100,-100,0.0,nar,見送り,7.7,110,48.0,68.5,75.9
2026-07-30,園田05R,202650073005,園田,ワイド,B,ワイド,1,⑤－⑥｜④－⑤｜④－⑥｜①－⑤,4-8 / 1-4 / 1-8,0,0,400,-400,0.0,nar,見送り,7.7,110,48.0,68.5,75.9
2026-07-30,園田05R,202650073005,園田,馬連,B,ワイド,0,⑤－⑥｜④－⑤｜④－⑥,4-8,0,0,300,-300,0.0,nar,見送り,7.7,110,48.0,68.5,75.9
2026-07-30,園田05R,202650073005,園田,三連複,B,ワイド,0,④－⑤－⑥｜①－⑤－⑥｜①－④－⑤｜①－④－⑥｜⑤－⑥－⑨｜④－⑤－⑨｜③－⑤－⑥｜④－⑥－⑨,1-4-8,0,0,800,-800,0.0,nar,見送り,7.7,110,48.0,68.5,75.9
2026-07-30,園田05R,202650073005,園田,三連単,B,ワイド,0,ジュエルドパリ－ワンダーグァルネリ－フィーロ,4-8-1,0,0,100,-100,0.0,nar,見送り,7.7,110,48.0,68.5,75.9
2026-07-30,園田06R,202650073006,園田,本命,A,ワイド,0,ウィンビュー,1着:7,1,360,100,260,360.0,nar,見送り,6.0,120,62.0,66.6,75.9
2026-07-30,園田06R,202650073006,園田,ワイド,A,ワイド,1,⑦－⑩｜①－⑦｜⑤－⑦｜⑦－⑪,7-12 / 5-7 / 5-12,0,0,400,-400,0.0,nar,見送り,6.0,120,62.0,66.6,75.9
2026-07-30,園田06R,202650073006,園田,馬連,A,ワイド,0,⑦－⑩｜①－⑦｜⑦－⑪,7-12,0,0,300,-300,0.0,nar,見送り,6.0,120,62.0,66.6,75.9
2026-07-30,園田06R,202650073006,園田,三連複,A,ワイド,0,①－⑦－⑩｜⑤－⑦－⑩｜⑦－⑩－⑪｜①－⑤－⑦｜①－⑦－⑪｜⑤－⑦－⑪｜⑦－⑩－⑫｜③－⑦－⑩,5-7-12,0,0,800,-800,0.0,nar,見送り,6.0,120,62.0,66.6,75.9
2026-07-30,園田06R,202650073006,園田,三連単,A,ワイド,0,ウィンビュー－ラヴスティンガー－センドネージュ,7-12-5,0,0,100,-100,0.0,nar,見送り,6.0,120,62.0,66.6,75.9
2026-07-30,園田07R,202650073007,園田,本命,B,ワイド,0,レッドアクトゥール,1着:2,0,0,100,-100,0.0,nar,見送り,95.8,113,48.0,68.2,77.9
2026-07-30,園田07R,202650073007,園田,ワイド,B,ワイド,1,⑦－⑨｜①－⑦｜①－⑨｜②－⑦,1-2 / 2-9 / 1-9,0,0,400,-400,0.0,nar,見送り,95.8,113,48.0,68.2,77.9
2026-07-30,園田07R,202650073007,園田,馬連,B,ワイド,0,⑦－⑨｜①－⑦｜①－⑨,1-2,0,0,300,-300,0.0,nar,見送り,95.8,113,48.0,68.2,77.9
2026-07-30,園田07R,202650073007,園田,三連複,B,ワイド,0,①－⑦－⑨｜②－⑦－⑨｜⑤－⑦－⑨｜①－②－⑦｜⑥－⑦－⑨｜①－②－⑨｜①－⑤－⑦,1-2-9,0,0,700,-700,0.0,nar,見送り,95.8,113,48.0,68.2,77.9
2026-07-30,園田07R,202650073007,園田,三連単,B,ワイド,0,レッドアクトゥール－アラン－ヴァリラプトル,2-1-9,0,0,100,-100,0.0,nar,見送り,95.8,113,48.0,68.2,77.9
2026-07-30,園田08R,202650073008,園田,本命,B,ワイド,0,ヒナデコルテ,1着:3,0,0,100,-100,0.0,nar,見送り,6.3,105,62.0,60.3,64.0
2026-07-30,園田08R,202650073008,園田,ワイド,B,ワイド,1,①－⑤｜⑤－⑥｜①－⑥｜④－⑤,3-6 / 3-5 / 5-6,0,0,400,-400,0.0,nar,見送り,6.3,105,62.0,60.3,64.0
2026-07-30,園田08R,202650073008,園田,馬連,B,ワイド,0,①－⑤｜⑤－⑥｜①－⑥,3-6,0,0,300,-300,0.0,nar,見送り,6.3,105,62.0,60.3,64.0
2026-07-30,園田08R,202650073008,園田,三連複,B,ワイド,0,①－⑤－⑥｜①－④－⑤｜④－⑤－⑥｜①－④－⑥｜①－②－⑤｜②－⑤－⑥｜①－②－⑥｜①－③－⑤,3-5-6,0,0,800,-800,0.0,nar,見送り,6.3,105,62.0,60.3,64.0
2026-07-30,園田08R,202650073008,園田,三連単,B,ワイド,0,ヒナデコルテ－ソウルアンドソウル－クイーンピロコ,3-6-5,0,0,100,-100,0.0,nar,見送り,6.3,105,62.0,60.3,64.0
2026-07-30,園田09R,202650073009,園田,本命,S,ワイド,0,ファンシンレディー,1着:3,0,0,100,-100,0.0,nar,見送り,9.9,119,62.0,68.7,75.1
2026-07-30,園田09R,202650073009,園田,ワイド,S,ワイド,1,⑦－⑧｜⑥－⑧｜③－⑧｜①－⑧,2-3 / 3-8 / 2-8,0,0,400,-400,0.0,nar,見送り,9.9,119,62.0,68.7,75.1
2026-07-30,園田09R,202650073009,園田,馬連,S,ワイド,0,⑦－⑧｜⑥－⑧｜③－⑧,2-3,0,0,300,-300,0.0,nar,見送り,9.9,119,62.0,68.7,75.1
2026-07-30,園田09R,202650073009,園田,三連複,S,ワイド,0,⑥－⑦－⑧｜③－⑦－⑧｜③－⑥－⑧｜①－⑦－⑧｜④－⑦－⑧｜①－③－⑧｜①－⑥－⑧｜④－⑥－⑧,2-3-8,0,0,800,-800,0.0,nar,見送り,9.9,119,62.0,68.7,75.1
2026-07-30,園田09R,202650073009,園田,三連単,S,ワイド,0,ファンシンレディー－エイシンリガーズ－タガノテツ,3-2-8,0,0,100,-100,0.0,nar,見送り,9.9,119,62.0,68.7,75.1
2026-07-30,園田10R,202650073010,園田,本命,A,ワイド,0,スービーズ,1着:11,0,0,100,-100,0.0,nar,見送り,14.5,119,48.0,67.0,77.9
2026-07-30,園田10R,202650073010,園田,ワイド,A,ワイド,1,①－⑫｜①－⑨｜①－⑪｜①－⑦,7-11 / 8-11 / 7-8,0,0,400,-400,0.0,nar,見送り,14.5,119,48.0,67.0,77.9
2026-07-30,園田10R,202650073010,園田,馬連,A,ワイド,0,①－⑫｜①－⑨｜①－⑪,7-11,0,0,300,-300,0.0,nar,見送り,14.5,119,48.0,67.0,77.9
2026-07-30,園田10R,202650073010,園田,三連複,A,ワイド,0,①－⑨－⑫｜①－⑪－⑫｜①－⑦－⑫｜①－⑩－⑫｜①－⑤－⑫｜①－⑧－⑫｜①－⑦－⑨｜①－⑨－⑩,7-8-11,0,0,800,-800,0.0,nar,見送り,14.5,119,48.0,67.0,77.9
2026-07-30,園田10R,202650073010,園田,三連単,A,ワイド,0,スービーズ－サチノメグミ－ミストルティン,11-7-8,0,0,100,-100,0.0,nar,見送り,14.5,119,48.0,67.0,77.9
2026-07-30,園田11R,202650073011,園田,本命,C,ワイド,0,ハイラブソング,1着:6,0,0,100,-100,0.0,nar,見送り,7.4,116,32.0,68.6,76.5
2026-07-30,園田11R,202650073011,園田,ワイド,C,ワイド,1,①－⑧｜④－⑧｜①－④｜③－⑧,6-8 / 1-6 / 1-8,0,0,400,-400,0.0,nar,見送り,7.4,116,32.0,68.6,76.5
2026-07-30,園田11R,202650073011,園田,馬連,C,ワイド,0,①－⑧｜④－⑧｜①－④,6-8,0,0,300,-300,0.0,nar,見送り,7.4,116,32.0,68.6,76.5
2026-07-30,園田11R,202650073011,園田,三連複,C,ワイド,0,①－④－⑧｜①－③－⑧｜①－②－⑧｜③－④－⑧｜②－④－⑧｜①－⑦－⑧｜①－⑤－⑧｜①－③－④,1-6-8,0,0,800,-800,0.0,nar,見送り,7.4,116,32.0,68.6,76.5
2026-07-30,園田11R,202650073011,園田,三連単,C,ワイド,0,ハイラブソング－ベラジオドリーム－プレジールミノル,6-8-1,0,0,100,-100,0.0,nar,見送り,7.4,116,32.0,68.6,76.5
2026-07-30,園田12R,202650073012,園田,本命,C,ワイド,0,ザタイムズ,1着:4,0,0,100,-100,0.0,nar,見送り,6.4,110,32.0,62.9,73.9
2026-07-30,園田12R,202650073012,園田,ワイド,C,ワイド,1,④－⑪｜⑪－⑫｜⑩－⑪｜④－⑫,4-5 / 4-11 / 5-11,0,0,400,-400,0.0,nar,見送り,6.4,110,32.0,62.9,73.9
2026-07-30,園田12R,202650073012,園田,馬連,C,ワイド,0,④－⑪｜⑪－⑫｜⑩－⑪,4-5,0,0,300,-300,0.0,nar,見送り,6.4,110,32.0,62.9,73.9
2026-07-30,園田12R,202650073012,園田,三連複,C,ワイド,0,④－⑪－⑫｜④－⑩－⑪｜⑩－⑪－⑫｜④－⑤－⑪｜⑤－⑪－⑫｜④－⑩－⑫｜⑤－⑩－⑪｜①－④－⑪,4-5-11,0,0,800,-800,0.0,nar,見送り,6.4,110,32.0,62.9,73.9
2026-07-30,園田12R,202650073012,園田,三連単,C,ワイド,0,ザタイムズ－サンミゲル－ナリタセレーノ,4-5-11,0,0,100,-100,0.0,nar,見送り,6.4,110,32.0,62.9,73.9
2026-07-30,川崎01R,202645073001,川崎,本命,B,ワイド,0,カウニスミエリ,1着:5,1,430,100,330,430.0,nar,見送り,5.9,106,32.0,64.2,76.0
2026-07-30,川崎01R,202645073001,川崎,ワイド,B,ワイド,1,⑤－⑩｜⑤－⑥｜①－⑤｜⑥－⑩,5-11 / 4-5 / 4-11,0,0,400,-400,0.0,nar,見送り,5.9,106,32.0,64.2,76.0
2026-07-30,川崎01R,202645073001,川崎,馬連,B,ワイド,0,⑤－⑩｜⑤－⑥｜①－⑤,5-11,0,0,300,-300,0.0,nar,見送り,5.9,106,32.0,64.2,76.0
2026-07-30,川崎01R,202645073001,川崎,三連複,B,ワイド,0,⑤－⑥－⑩｜①－⑤－⑩｜①－⑤－⑥｜②－⑤－⑩｜②－⑤－⑥｜①－⑥－⑩｜①－②－⑤｜②－⑥－⑩,4-5-11,0,0,800,-800,0.0,nar,見送り,5.9,106,32.0,64.2,76.0
2026-07-30,川崎01R,202645073001,川崎,三連単,B,ワイド,0,カウニスミエリ－ドラマツルギー－カナサンドー,5-11-4,0,0,100,-100,0.0,nar,見送り,5.9,106,32.0,64.2,76.0
2026-07-30,川崎02R,202645073002,川崎,本命,S,ワイド,0,シェナベスト,1着:3,0,0,100,-100,0.0,nar,見送り,17.4,119,48.0,70.0,81.8
2026-07-30,川崎02R,202645073002,川崎,ワイド,S,ワイド,1,④－⑥｜⑥－⑦｜④－⑦｜⑥－⑨,3-7 / 3-6 / 6-7,0,0,400,-400,0.0,nar,見送り,17.4,119,48.0,70.0,81.8
2026-07-30,川崎02R,202645073002,川崎,馬連,S,ワイド,0,④－⑥｜⑥－⑦｜⑥－⑨,3-7,0,0,300,-300,0.0,nar,見送り,17.4,119,48.0,70.0,81.8
2026-07-30,川崎02R,202645073002,川崎,三連複,S,ワイド,0,④－⑥－⑦｜④－⑥－⑨｜④－⑥－⑩｜①－④－⑥｜⑥－⑦－⑨｜④－⑦－⑨｜④－⑤－⑥,3-6-7,0,0,700,-700,0.0,nar,見送り,17.4,119,48.0,70.0,81.8
2026-07-30,川崎02R,202645073002,川崎,三連単,S,ワイド,0,シェナベスト－ライヴバフィ－フィードウィン,3-7-6,0,0,100,-100,0.0,nar,見送り,17.4,119,48.0,70.0,81.8
2026-07-30,川崎03R,202645073003,川崎,本命,C,ワイド,0,ジョリージャイヴ,1着:4,1,490,100,390,490.0,nar,見送り,2.2,98,48.0,41.9,34.2
2026-07-30,川崎03R,202645073003,川崎,ワイド,C,ワイド,1,③－④｜①－④｜①－⑤｜①－⑥,4-6 / 4-5 / 5-6,0,0,400,-400,0.0,nar,見送り,2.2,98,48.0,41.9,34.2
2026-07-30,川崎03R,202645073003,川崎,馬連,C,ワイド,0,③－④｜①－⑤｜①－④,4-6,0,0,300,-300,0.0,nar,見送り,2.2,98,48.0,41.9,34.2
2026-07-30,川崎03R,202645073003,川崎,三連複,C,ワイド,0,①－⑤－⑥｜③－④－⑤｜①－②－④｜②－③－④｜①－④－⑥｜②－⑤－⑥｜①－④－⑤｜③－④－⑥,4-5-6,0,0,800,-800,0.0,nar,見送り,2.2,98,48.0,41.9,34.2
2026-07-30,川崎03R,202645073003,川崎,三連単,C,ワイド,0,ジョリージャイヴ－ジャンヌマシェリ－ラムールサンセール,4-6-5,0,0,100,-100,0.0,nar,見送り,2.2,98,48.0,41.9,34.2
2026-07-30,川崎04R,202645073004,川崎,本命,C,ワイド,0,エポナシャンス,1着:6,0,0,100,-100,0.0,nar,見送り,8.3,100,48.0,41.5,42.2
2026-07-30,川崎04R,202645073004,川崎,ワイド,C,ワイド,1,④－⑦｜①－②｜⑥－⑦｜①－⑥,3-6 / 6-8 / 3-8,0,0,400,-400,0.0,nar,見送り,8.3,100,48.0,41.5,42.2
2026-07-30,川崎04R,202645073004,川崎,馬連,C,ワイド,0,①－②｜⑥－⑦｜⑦－⑧,3-6,0,0,300,-300,0.0,nar,見送り,8.3,100,48.0,41.5,42.2
2026-07-30,川崎04R,202645073004,川崎,三連複,C,ワイド,0,①－④－⑥｜①－②－⑤｜②－⑥－⑦｜①－②－③｜③－④－⑥｜①－⑦－⑧｜④－⑥－⑦｜③－④－⑦,3-6-8,0,0,800,-800,0.0,nar,見送り,8.3,100,48.0,41.5,42.2
2026-07-30,川崎04R,202645073004,川崎,三連単,C,ワイド,0,エポナシャンス－ミーリイ－テルケンユミツバキ,6-3-8,0,0,100,-100,0.0,nar,見送り,8.3,100,48.0,41.5,42.2
2026-07-30,川崎05R,202645073005,川崎,本命,S,ワイド,0,ウインプリームス,1着:6,0,0,100,-100,0.0,nar,見送り,11.3,117,62.0,68.8,75.2
2026-07-30,川崎05R,202645073005,川崎,ワイド,S,ワイド,1,②－⑦｜②－③｜③－⑦｜②－⑥,4-6 / 2-6 / 2-4,0,0,400,-400,0.0,nar,見送り,11.3,117,62.0,68.8,75.2
2026-07-30,川崎05R,202645073005,川崎,馬連,S,ワイド,0,②－⑦｜②－③｜③－⑦,4-6,0,0,300,-300,0.0,nar,見送り,11.3,117,62.0,68.8,75.2
2026-07-30,川崎05R,202645073005,川崎,三連複,S,ワイド,0,②－③－⑦｜②－⑥－⑦｜②－③－⑥｜②－⑤－⑦｜①－②－⑦｜③－⑥－⑦｜②－③－⑤｜①－②－③,2-4-6,0,0,800,-800,0.0,nar,見送り,11.3,117,62.0,68.8,75.2
2026-07-30,川崎05R,202645073005,川崎,三連単,S,ワイド,0,ウインプリームス－マッセダムール－カレンメラメーラ,6-4-2,0,0,100,-100,0.0,nar,見送り,11.3,117,62.0,68.8,75.2
2026-07-30,川崎06R,202645073006,川崎,本命,A,ワイド,0,パイナ,1着:11,0,0,100,-100,0.0,nar,見送り,8.7,115,48.0,67.8,75.2
2026-07-30,川崎06R,202645073006,川崎,ワイド,A,ワイド,1,③－⑧｜③－⑪｜②－③｜⑧－⑪,9-11 / 10-11 / 9-10,0,0,400,-400,0.0,nar,見送り,8.7,115,48.0,67.8,75.2
2026-07-30,川崎06R,202645073006,川崎,馬連,A,ワイド,0,③－⑧｜②－③｜③－⑪,9-11,0,0,300,-300,0.0,nar,見送り,8.7,115,48.0,67.8,75.2
2026-07-30,川崎06R,202645073006,川崎,三連複,A,ワイド,0,③－⑧－⑪｜②－③－⑧｜②－③－⑪｜③－⑤－⑧｜③－④－⑧｜②－⑧－⑪｜②－③－⑤｜③－⑤－⑪,9-10-11,0,0,800,-800,0.0,nar,見送り,8.7,115,48.0,67.8,75.2
2026-07-30,川崎06R,202645073006,川崎,三連単,A,ワイド,0,パイナ－エースクイーン－インマイブラッド,11-9-10,0,0,100,-100,0.0,nar,見送り,8.7,115,48.0,67.8,75.2
2026-07-30,川崎07R,202645073007,川崎,本命,A,ワイド,0,ベラヴィットーリア,1着:8,0,0,100,-100,0.0,nar,見送り,9.3,120,48.0,67.0,78.0
2026-07-30,川崎07R,202645073007,川崎,ワイド,A,ワイド,1,③－⑦｜①－⑦｜④－⑦｜①－③,8-9 / 8-14 / 9-14,0,0,400,-400,0.0,nar,見送り,9.3,120,48.0,67.0,78.0
2026-07-30,川崎07R,202645073007,川崎,馬連,A,ワイド,0,③－⑦｜①－⑦｜④－⑦,8-9,0,0,300,-300,0.0,nar,見送り,9.3,120,48.0,67.0,78.0
2026-07-30,川崎07R,202645073007,川崎,三連複,A,ワイド,0,①－③－⑦｜③－④－⑦｜③－⑦－⑨｜①－④－⑦｜③－⑥－⑦,8-9-14,0,0,500,-500,0.0,nar,見送り,9.3,120,48.0,67.0,78.0
2026-07-30,川崎07R,202645073007,川崎,三連単,A,ワイド,0,ベラヴィットーリア－エクセルブラック－セクシーウィドー,8-9-14,0,0,100,-100,0.0,nar,見送り,9.3,120,48.0,67.0,78.0
2026-07-30,川崎08R,202645073008,川崎,本命,B,ワイド,0,スティールウィル,1着:5,0,0,100,-100,0.0,nar,見送り,7.1,98,32.0,63.0,76.0
2026-07-30,川崎08R,202645073008,川崎,ワイド,B,ワイド,1,⑧－⑪｜⑩－⑪｜⑧－⑩｜⑤－⑪,5-10 / 5-8 / 8-10,0,0,400,-400,0.0,nar,見送り,7.1,98,32.0,63.0,76.0
2026-07-30,川崎08R,202645073008,川崎,馬連,B,ワイド,0,⑧－⑪｜⑩－⑪,5-10,0,0,200,-200,0.0,nar,見送り,7.1,98,32.0,63.0,76.0
2026-07-30,川崎08R,202645073008,川崎,三連複,B,ワイド,0,⑧－⑩－⑪｜⑤－⑧－⑪｜⑤－⑩－⑪,5-8-10,0,0,300,-300,0.0,nar,見送り,7.1,98,32.0,63.0,76.0
2026-07-30,川崎08R,202645073008,川崎,三連単,B,ワイド,0,スティールウィル－フジュム－ブルムーンストーン,5-10-8,0,0,100,-100,0.0,nar,見送り,7.1,98,32.0,63.0,76.0
2026-07-30,川崎09R,202645073009,川崎,本命,A,ワイド,0,セイノスケ,1着:3,0,0,100,-100,0.0,nar,見送り,11.0,117,48.0,65.9,76.0
2026-07-30,川崎09R,202645073009,川崎,ワイド,A,ワイド,1,②－④｜①－④｜④－⑦｜④－⑨,3-5 / 3-9 / 5-9,0,0,400,-400,0.0,nar,見送り,11.0,117,48.0,65.9,76.0
2026-07-30,川崎09R,202645073009,川崎,馬連,A,ワイド,0,②－④｜①－④｜④－⑦,3-5,0,0,300,-300,0.0,nar,見送り,11.0,117,48.0,65.9,76.0
2026-07-30,川崎09R,202645073009,川崎,三連複,A,ワイド,0,①－②－④｜②－④－⑦｜①－④－⑦｜②－④－⑨｜②－④－⑤｜②－④－⑩｜①－④－⑨｜①－④－⑤,3-5-9,0,0,800,-800,0.0,nar,見送り,11.0,117,48.0,65.9,76.0
2026-07-30,川崎09R,202645073009,川崎,三連単,A,ワイド,0,セイノスケ－レルアバド－ジラルデ,3-5-9,0,0,100,-100,0.0,nar,見送り,11.0,117,48.0,65.9,76.0
2026-07-30,川崎10R,202645073010,川崎,本命,B,ワイド,0,ラムテリオス,1着:6,0,0,100,-100,0.0,nar,見送り,12.5,116,32.0,63.0,76.0
2026-07-30,川崎10R,202645073010,川崎,ワイド,B,ワイド,1,⑥－⑫｜⑨－⑫｜⑥－⑨｜⑫－⑬,5-6 / 6-7 / 5-7,0,0,400,-400,0.0,nar,見送り,12.5,116,32.0,63.0,76.0
2026-07-30,川崎10R,202645073010,川崎,馬連,B,ワイド,0,⑥－⑫｜⑨－⑫｜⑥－⑨,5-6,0,0,300,-300,0.0,nar,見送り,12.5,116,32.0,63.0,76.0
2026-07-30,川崎10R,202645073010,川崎,三連複,B,ワイド,0,⑥－⑨－⑫｜③－⑥－⑫｜⑥－⑫－⑬｜⑨－⑫－⑬｜③－⑨－⑫｜⑥－⑩－⑫｜⑥－⑨－⑬｜③－⑥－⑨,5-6-7,0,0,800,-800,0.0,nar,見送り,12.5,116,32.0,63.0,76.0
2026-07-30,川崎10R,202645073010,川崎,三連単,B,ワイド,0,ラムテリオス－ドウザンワン－バックビート,6-5-7,0,0,100,-100,0.0,nar,見送り,12.5,116,32.0,63.0,76.0
2026-07-30,川崎11R,202645073011,川崎,本命,C,ワイド,0,マオノスカイ,1着:6,0,0,100,-100,0.0,nar,見送り,44.3,102,32.0,49.0,56.1
2026-07-30,川崎11R,202645073011,川崎,ワイド,C,ワイド,1,③－⑨｜⑤－⑨｜③－⑤｜②－⑨,6-8 / 2-6 / 2-8,0,0,400,-400,0.0,nar,見送り,44.3,102,32.0,49.0,56.1
2026-07-30,川崎11R,202645073011,川崎,馬連,C,ワイド,0,③－⑨｜⑤－⑨｜③－⑤,6-8,0,0,300,-300,0.0,nar,見送り,44.3,102,32.0,49.0,56.1
2026-07-30,川崎11R,202645073011,川崎,三連複,C,ワイド,0,③－⑤－⑨｜②－③－⑨｜③－⑦－⑨｜①－③－⑨｜②－⑤－⑨｜⑤－⑦－⑨｜③－⑥－⑨｜②－③－⑤,2-6-8,0,0,800,-800,0.0,nar,見送り,44.3,102,32.0,49.0,56.1
2026-07-30,川崎11R,202645073011,川崎,三連単,C,ワイド,0,マオノスカイ－グレーヌドスタール－ウィズサークレット,6-8-2,0,0,100,-100,0.0,nar,見送り,44.3,102,32.0,49.0,56.1
2026-07-30,川崎12R,202645073012,川崎,本命,B,ワイド,0,リコーベレッタ,1着:9,0,0,100,-100,0.0,nar,見送り,10.1,122,32.0,66.7,82.6
2026-07-30,川崎12R,202645073012,川崎,ワイド,B,ワイド,1,⑧－⑪｜⑤－⑪｜⑨－⑪｜⑥－⑪,6-9 / 7-9 / 6-7,0,0,400,-400,0.0,nar,見送り,10.1,122,32.0,66.7,82.6
2026-07-30,川崎12R,202645073012,川崎,馬連,B,ワイド,0,⑧－⑪｜⑤－⑪｜⑨－⑪,6-9,0,0,300,-300,0.0,nar,見送り,10.1,122,32.0,66.7,82.6
2026-07-30,川崎12R,202645073012,川崎,三連複,B,ワイド,0,⑤－⑧－⑪｜⑧－⑨－⑪｜⑥－⑧－⑪｜⑤－⑨－⑪｜⑤－⑥－⑪｜⑥－⑨－⑪｜③－⑧－⑪｜③－⑥－⑪,6-7-9,0,0,800,-800,0.0,nar,見送り,10.1,122,32.0,66.7,82.6
2026-07-30,川崎12R,202645073012,川崎,三連単,B,ワイド,0,リコーベレッタ－ピーターライズ－バルジェロ,9-6-7,0,0,100,-100,0.0,nar,見送り,10.1,122,32.0,66.7,82.6
2026-07-30,門別01R,202630073001,門別,本命,B,ワイド,0,コンチワッチ,1着:10,1,230,100,130,230.0,nar,見送り,4.8,103,75.0,63.8,67.3
2026-07-30,門別01R,202630073001,門別,ワイド,B,ワイド,1,⑦－⑩｜⑩－⑪｜⑦－⑪｜⑨－⑩,10-11 / 9-10 / 9-11,0,0,400,-400,0.0,nar,見送り,4.8,103,75.0,63.8,67.3
2026-07-30,門別01R,202630073001,門別,馬連,B,ワイド,0,⑦－⑩｜⑩－⑪｜⑦－⑪,10-11,0,0,300,-300,0.0,nar,見送り,4.8,103,75.0,63.8,67.3
2026-07-30,門別01R,202630073001,門別,三連複,B,ワイド,0,⑦－⑩－⑪｜③－⑦－⑩｜⑦－⑨－⑩｜②－⑦－⑩｜④－⑦－⑩｜①－⑦－⑩｜③－⑩－⑪｜⑦－⑧－⑩,9-10-11,0,0,800,-800,0.0,nar,見送り,4.8,103,75.0,63.8,67.3
2026-07-30,門別01R,202630073001,門別,三連単,B,ワイド,0,コンチワッチ－フォアサイトゲイズ－ディアローラ,10-11-9,0,0,100,-100,0.0,nar,見送り,4.8,103,75.0,63.8,67.3
2026-07-30,門別02R,202630073002,門別,本命,B,ワイド,0,ライヴユアドリーム,1着:11,0,0,100,-100,0.0,nar,見送り,4.4,100,75.0,67.4,71.3
2026-07-30,門別02R,202630073002,門別,ワイド,B,ワイド,1,⑥－⑨｜①－⑨｜①－⑥｜⑨－⑪,11-12 / 8-11 / 8-12,0,0,400,-400,0.0,nar,見送り,4.4,100,75.0,67.4,71.3
2026-07-30,門別02R,202630073002,門別,馬連,B,ワイド,0,⑥－⑨｜①－⑨｜①－⑥,11-12,0,0,300,-300,0.0,nar,見送り,4.4,100,75.0,67.4,71.3
2026-07-30,門別02R,202630073002,門別,三連複,B,ワイド,0,①－⑥－⑨｜⑥－⑨－⑪｜②－⑥－⑨｜⑥－⑦－⑨｜⑤－⑥－⑨｜①－⑨－⑪｜④－⑥－⑨｜⑥－⑧－⑨,8-11-12,0,0,800,-800,0.0,nar,見送り,4.4,100,75.0,67.4,71.3
2026-07-30,門別02R,202630073002,門別,三連単,B,ワイド,0,ライヴユアドリーム－カルリトス－リュウノゴウワン,11-12-8,0,0,100,-100,0.0,nar,見送り,4.4,100,75.0,67.4,71.3
2026-07-30,門別03R,202630073003,門別,本命,C,ワイド,0,キョウエイフレアー,1着:10,0,0,100,-100,0.0,nar,見送り,99.6,115,48.0,72.4,79.8
2026-07-30,門別03R,202630073003,門別,ワイド,C,ワイド,1,①－②｜②－④｜②－③｜①－④,4-10 / 3-10 / 3-4,0,0,400,-400,0.0,nar,見送り,99.6,115,48.0,72.4,79.8
2026-07-30,門別03R,202630073003,門別,馬連,C,ワイド,0,①－②｜②－④｜②－③,4-10,0,0,300,-300,0.0,nar,見送り,99.6,115,48.0,72.4,79.8
2026-07-30,門別03R,202630073003,門別,三連複,C,ワイド,0,①－②－④｜①－②－③｜②－③－④｜①－②－⑩｜①－②－⑨｜①－②－⑦｜②－④－⑨｜②－④－⑩,3-4-10,0,0,800,-800,0.0,nar,見送り,99.6,115,48.0,72.4,79.8
2026-07-30,門別03R,202630073003,門別,三連単,C,ワイド,0,キョウエイフレアー－ブラストブラック－ツムグ,10-4-3,0,0,100,-100,0.0,nar,見送り,99.6,115,48.0,72.4,79.8
2026-07-30,門別04R,202630073004,門別,本命,B,ワイド,0,オギフシノチカイ,1着:5,0,0,100,-100,0.0,nar,見送り,4.6,110,62.0,72.4,77.2
